timestamp	server	destination	request	status	parameter_bytes	tem_code	type	unit	max	min	value_bytes	value_unsigned	value_signed	value	value_encoding	response	error
2026-09-11T23:01:35.912005+00:00	localhost:8888	15	1506210403800000	hit	b241	03-050	none	none	7	0	0300	3	3		unbekannt; Rohwerte ohne Skalierung	0ab2410000070000000300	
2026-09-11T23:01:36.390658+00:00	localhost:8888	15	1506210403800040	hit	8041	03-000	TemperaturSoll	_C	150	30	6400	100	100	10 °C	Annahme: SIN / 10	0a80418d0296001e006400	
2026-09-11T23:01:36.646127+00:00	localhost:8888	15	1506210403800080	hit	8041	03-000	TemperaturSoll	_C	150	30	6400	100	100	10 °C	Annahme: SIN / 10	0a80418d0296001e006400	
2026-09-11T23:01:36.913440+00:00	localhost:8888	15	15062104038000c0	hit	8041	03-000	TemperaturSoll	_C	150	30	6400	100	100	10 °C	Annahme: SIN / 10	0a80418d0296001e006400	
2026-09-11T23:01:37.198884+00:00	localhost:8888	15	1506210403800100	hit	b241	03-050	none	none	7	0	0300	3	3		unbekannt; Rohwerte ohne Skalierung	0ab2410000070000000300	
2026-09-11T23:01:37.458890+00:00	localhost:8888	15	1506210403800140	hit	8041	03-000	TemperaturSoll	_C	150	30	6400	100	100	10 °C	Annahme: SIN / 10	0a80418d0296001e006400	
2026-09-11T23:01:37.724984+00:00	localhost:8888	15	1506210403800180	hit	8041	03-000	TemperaturSoll	_C	150	30	6400	100	100	10 °C	Annahme: SIN / 10	0a80418d0296001e006400	
2026-09-11T23:01:37.990274+00:00	localhost:8888	15	15062104038001c0	hit	8041	03-000	TemperaturSoll	_C	150	30	6400	100	100	10 °C	Annahme: SIN / 10	0a80418d0296001e006400	
2026-09-11T23:01:38.255924+00:00	localhost:8888	15	1506210403800200	hit	b241	03-050	none	none	7	0	0300	3	3		unbekannt; Rohwerte ohne Skalierung	0ab2410000070000000300	
2026-09-11T23:01:38.553417+00:00	localhost:8888	15	1506210403800240	hit	8041	03-000	TemperaturSoll	_C	150	30	6400	100	100	10 °C	Annahme: SIN / 10	0a80418d0296001e006400	
2026-09-11T23:01:38.818316+00:00	localhost:8888	15	1506210403800280	hit	8041	03-000	TemperaturSoll	_C	150	30	6400	100	100	10 °C	Annahme: SIN / 10	0a80418d0296001e006400	
2026-09-11T23:01:39.083958+00:00	localhost:8888	15	15062104038002c0	hit	8041	03-000	TemperaturSoll	_C	150	30	6400	100	100	10 °C	Annahme: SIN / 10	0a80418d0296001e006400	
2026-09-11T23:01:39.349535+00:00	localhost:8888	15	1506210403800300	hit	b241	03-050	none	none	7	0	0300	3	3		unbekannt; Rohwerte ohne Skalierung	0ab2410000070000000300	
2026-09-11T23:01:39.646851+00:00	localhost:8888	15	1506210403800340	hit	8041	03-000	TemperaturSoll	_C	150	30	6400	100	100	10 °C	Annahme: SIN / 10	0a80418d0296001e006400	
2026-09-11T23:01:39.911597+00:00	localhost:8888	15	1506210403800380	hit	8041	03-000	TemperaturSoll	_C	150	30	6400	100	100	10 °C	Annahme: SIN / 10	0a80418d0296001e006400	
2026-09-11T23:01:40.178022+00:00	localhost:8888	15	15062104038003c0	hit	8041	03-000	TemperaturSoll	_C	150	30	6400	100	100	10 °C	Annahme: SIN / 10	0a80418d0296001e006400	
2026-09-11T23:01:40.442781+00:00	localhost:8888	15	1506210403800400	hit	b241	03-050	none	none	7	0	0300	3	3		unbekannt; Rohwerte ohne Skalierung	0ab2410000070000000300	
