timestamp	server	destination	request	status	parameter_bytes	tem_code	type	unit	max	min	value_bytes	value_unsigned	value_signed	value	value_encoding	response	error
2026-09-11T23:20:07.082793+00:00	localhost:8888	15	1506210402000000	hit	8943	07-009	TemperaturSoll	_C	900	0	e001	480	480	48 °C	Annahme: SIN / 10	0a89438d0284030000e001	
2026-09-11T23:20:07.347549+00:00	localhost:8888	15	1506210402000400	hit	8943	07-009	TemperaturSoll	_C	900	0	e001	480	480	48 °C	Annahme: SIN / 10	0a89438d0284030000e001	
2026-09-11T23:20:07.636511+00:00	localhost:8888	15	1506210402000800	hit	8943	07-009	TemperaturSoll	_C	900	0	e001	480	480	48 °C	Annahme: SIN / 10	0a89438d0284030000e001	
2026-09-11T23:20:07.942345+00:00	localhost:8888	15	1506210402000c00	hit	8943	07-009	TemperaturSoll	_C	900	0	e001	480	480	48 °C	Annahme: SIN / 10	0a89438d0284030000e001	
2026-09-11T23:20:08.205327+00:00	localhost:8888	15	1506210402001000	hit	8943	07-009	TemperaturSoll	_C	900	0	e001	480	480	48 °C	Annahme: SIN / 10	0a89438d0284030000e001	
2026-09-11T23:20:08.489338+00:00	localhost:8888	15	1506210402001400	hit	8943	07-009	TemperaturSoll	_C	900	0	e001	480	480	48 °C	Annahme: SIN / 10	0a89438d0284030000e001	
2026-09-11T23:20:08.752407+00:00	localhost:8888	15	1506210402001800	hit	8943	07-009	TemperaturSoll	_C	900	0	e001	480	480	48 °C	Annahme: SIN / 10	0a89438d0284030000e001	
2026-09-11T23:20:09.022503+00:00	localhost:8888	15	1506210402001c00	hit	8943	07-009	TemperaturSoll	_C	900	0	e001	480	480	48 °C	Annahme: SIN / 10	0a89438d0284030000e001	
2026-09-11T23:20:09.285707+00:00	localhost:8888	15	1506210402002000	hit	8943	07-009	TemperaturSoll	_C	900	0	e001	480	480	48 °C	Annahme: SIN / 10	0a89438d0284030000e001	
2026-09-11T23:20:09.549827+00:00	localhost:8888	15	1506210402002400	hit	8943	07-009	TemperaturSoll	_C	900	0	e001	480	480	48 °C	Annahme: SIN / 10	0a89438d0284030000e001	
2026-09-11T23:20:09.819526+00:00	localhost:8888	15	1506210402002800	hit	8943	07-009	TemperaturSoll	_C	900	0	e001	480	480	48 °C	Annahme: SIN / 10	0a89438d0284030000e001	
2026-09-11T23:20:10.140121+00:00	localhost:8888	15	1506210402002c00	hit	8943	07-009	TemperaturSoll	_C	900	0	e001	480	480	48 °C	Annahme: SIN / 10	0a89438d0284030000e001	
2026-09-11T23:20:10.672961+00:00	localhost:8888	15	1506210402003000	hit	8943	07-009	TemperaturSoll	_C	900	0	e001	480	480	48 °C	Annahme: SIN / 10	0a89438d0284030000e001	
2026-09-11T23:20:10.944033+00:00	localhost:8888	15	1506210402003400	hit	8943	07-009	TemperaturSoll	_C	900	0	e001	480	480	48 °C	Annahme: SIN / 10	0a89438d0284030000e001	
2026-09-11T23:20:11.206404+00:00	localhost:8888	15	1506210402003800	hit	8943	07-009	TemperaturSoll	_C	900	0	e001	480	480	48 °C	Annahme: SIN / 10	0a89438d0284030000e001	
2026-09-11T23:20:11.504317+00:00	localhost:8888	15	1506210402003c00	hit	8943	07-009	TemperaturSoll	_C	900	0	e001	480	480	48 °C	Annahme: SIN / 10	0a89438d0284030000e001	
2026-09-11T23:20:11.768282+00:00	localhost:8888	15	1506210402004000	hit	8943	07-009	TemperaturSoll	_C	900	0	e001	480	480	48 °C	Annahme: SIN / 10	0a89438d0284030000e001	
2026-09-11T23:20:12.033868+00:00	localhost:8888	15	1506210402004400	hit	8943	07-009	TemperaturSoll	_C	900	0	e001	480	480	48 °C	Annahme: SIN / 10	0a89438d0284030000e001	
2026-09-11T23:20:12.570375+00:00	localhost:8888	15	1506210402004800	hit	8943	07-009	TemperaturSoll	_C	900	0	e001	480	480	48 °C	Annahme: SIN / 10	0a89438d0284030000e001	
2026-09-11T23:20:12.831967+00:00	localhost:8888	15	1506210402004c00	hit	8943	07-009	TemperaturSoll	_C	900	0	e001	480	480	48 °C	Annahme: SIN / 10	0a89438d0284030000e001	
2026-09-11T23:20:13.095916+00:00	localhost:8888	15	1506210402005000	hit	8943	07-009	TemperaturSoll	_C	900	0	e001	480	480	48 °C	Annahme: SIN / 10	0a89438d0284030000e001	
2026-09-11T23:20:13.443133+00:00	localhost:8888	15	1506210402005400	hit	8943	07-009	TemperaturSoll	_C	900	0	e001	480	480	48 °C	Annahme: SIN / 10	0a89438d0284030000e001	
2026-09-11T23:20:13.704851+00:00	localhost:8888	15	1506210402005800	hit	8943	07-009	TemperaturSoll	_C	900	0	e001	480	480	48 °C	Annahme: SIN / 10	0a89438d0284030000e001	
2026-09-11T23:20:13.971190+00:00	localhost:8888	15	1506210402005c00	hit	8943	07-009	TemperaturSoll	_C	900	0	e001	480	480	48 °C	Annahme: SIN / 10	0a89438d0284030000e001	
2026-09-11T23:20:14.236671+00:00	localhost:8888	15	1506210402006000	hit	8943	07-009	TemperaturSoll	_C	900	0	e001	480	480	48 °C	Annahme: SIN / 10	0a89438d0284030000e001	
2026-09-11T23:20:14.501863+00:00	localhost:8888	15	1506210402006400	hit	8943	07-009	TemperaturSoll	_C	900	0	e001	480	480	48 °C	Annahme: SIN / 10	0a89438d0284030000e001	
2026-09-11T23:20:14.767641+00:00	localhost:8888	15	1506210402006800	hit	8943	07-009	TemperaturSoll	_C	900	0	e001	480	480	48 °C	Annahme: SIN / 10	0a89438d0284030000e001	
2026-09-11T23:20:15.032949+00:00	localhost:8888	15	1506210402006c00	hit	8943	07-009	TemperaturSoll	_C	900	0	e001	480	480	48 °C	Annahme: SIN / 10	0a89438d0284030000e001	
