timestamp	server	destination	request	status	parameter_bytes	tem_code	type	unit	max	min	response	error
2026-09-11T19:21:21.767684+00:00	localhost:8888	15	15062104230b0000	hit	8844	09-008	Zeit	none	3	0	0a88440400030000000000	
2026-09-11T19:21:24.432429+00:00	localhost:8888	15	15062104230b0438	hit	8844	09-008	Zeit	none	3	0	0a88440400030000000000	
2026-09-11T19:21:24.999288+00:00	localhost:8888	15	15062104230b0528	hit	8844	09-008	Zeit	none	3	0	0a88440400030000000000	
2026-09-11T19:21:25.546587+00:00	localhost:8888	15	15062104230b0618	hit	8844	09-008	Zeit	none	3	0	0a88440400030000000000	
2026-09-11T19:21:26.077525+00:00	localhost:8888	15	15062104230b0708	hit	8844	09-008	Zeit	none	3	0	0a88440400030000000000	
2026-09-11T19:21:28.999688+00:00	localhost:8888	15	15062104230b0c30	hit	8844	09-008	Zeit	none	3	0	0a88440400030000000000	
2026-09-11T19:21:29.530754+00:00	localhost:8888	15	15062104230b0d20	hit	8844	09-008	Zeit	none	3	0	0a88440400030000000000	
2026-09-11T19:21:30.062807+00:00	localhost:8888	15	15062104230b0e10	hit	8844	09-008	Zeit	none	3	0	0a88440400030000000000	
2026-09-11T19:21:30.764954+00:00	localhost:8888	15	15062104230b0f00	hit	8844	09-008	Zeit	none	3	0	0a88440400030000000000	
2026-09-11T19:21:33.296711+00:00	localhost:8888	15	15062104230b1338	hit	8844	09-008	Zeit	none	3	0	0a88440400030000000000	
2026-09-11T19:21:33.827598+00:00	localhost:8888	15	15062104230b1428	hit	8844	09-008	Zeit	none	3	0	0a88440400030000000000	
2026-09-11T19:21:34.546322+00:00	localhost:8888	15	15062104230b1518	hit	8844	09-008	Zeit	none	3	0	0a88440400030000000000	
2026-09-11T19:21:35.108445+00:00	localhost:8888	15	15062104230b1608	hit	8844	09-008	Zeit	none	3	0	0a88440400030000000000	
2026-09-11T19:21:38.047281+00:00	localhost:8888	15	15062104230b1b30	hit	8844	09-008	Zeit	none	3	0	0a88440400030000000000	
2026-09-11T19:21:38.752076+00:00	localhost:8888	15	15062104230b1c20	hit	8844	09-008	Zeit	none	3	0	0a88440400030000000000	
2026-09-11T19:21:39.283877+00:00	localhost:8888	15	15062104230b1d10	hit	8844	09-008	Zeit	none	3	0	0a88440400030000000000	
2026-09-11T19:21:39.844540+00:00	localhost:8888	15	15062104230b1e00	hit	8844	09-008	Zeit	none	3	0	0a88440400030000000000	
2026-09-11T19:21:42.343278+00:00	localhost:8888	15	15062104230b2238	hit	8844	09-008	Zeit	none	3	0	0a88440400030000000000	
2026-09-11T19:21:42.874403+00:00	localhost:8888	15	15062104230b2328	hit	8844	09-008	Zeit	none	3	0	0a88440400030000000000	
2026-09-11T19:21:43.405798+00:00	localhost:8888	15	15062104230b2418	hit	8844	09-008	Zeit	none	3	0	0a88440400030000000000	
2026-09-11T19:21:43.937035+00:00	localhost:8888	15	15062104230b2508	hit	8844	09-008	Zeit	none	3	0	0a88440400030000000000	
2026-09-11T19:21:46.875469+00:00	localhost:8888	15	15062104230b2a30	hit	8844	09-008	Zeit	none	3	0	0a88440400030000000000	
2026-09-11T19:21:47.436512+00:00	localhost:8888	15	15062104230b2b20	hit	8844	09-008	Zeit	none	3	0	0a88440400030000000000	
2026-09-11T19:21:47.968311+00:00	localhost:8888	15	15062104230b2c10	hit	8844	09-008	Zeit	none	3	0	0a88440400030000000000	
2026-09-11T19:21:48.499885+00:00	localhost:8888	15	15062104230b2d00	hit	8844	09-008	Zeit	none	3	0	0a88440400030000000000	
2026-09-11T19:21:51.187168+00:00	localhost:8888	15	15062104230b3138	hit	8844	09-008	Zeit	none	3	0	0a88440400030000000000	
2026-09-11T19:21:51.796462+00:00	localhost:8888	15	15062104230b3228	hit	8844	09-008	Zeit	none	3	0	0a88440400030000000000	
2026-09-11T19:21:52.329598+00:00	localhost:8888	15	15062104230b3318	hit	8844	09-008	Zeit	none	3	0	0a88440400030000000000	
2026-09-11T19:21:52.859051+00:00	localhost:8888	15	15062104230b3408	hit	8844	09-008	Zeit	none	3	0	0a88440400030000000000	
2026-09-11T19:21:55.874112+00:00	localhost:8888	15	15062104230b3930	hit	8844	09-008	Zeit	none	3	0	0a88440400030000000000	
2026-09-11T19:21:56.405914+00:00	localhost:8888	15	15062104230b3a20	hit	8844	09-008	Zeit	none	3	0	0a88440400030000000000	
2026-09-11T19:21:56.952867+00:00	localhost:8888	15	15062104230b3b10	hit	8844	09-008	Zeit	none	3	0	0a88440400030000000000	
2026-09-11T19:21:57.516128+00:00	localhost:8888	15	15062104230b3c00	hit	8844	09-008	Zeit	none	3	0	0a88440400030000000000	
2026-09-11T19:21:59.906024+00:00	localhost:8888	15	15062104230b4038	hit	8844	09-008	Zeit	none	3	0	0a88440400030000000000	
2026-09-11T19:22:00.506489+00:00	localhost:8888	15	15062104230b4128	hit	8844	09-008	Zeit	none	3	0	0a88440400030000000000	
2026-09-11T19:22:01.031030+00:00	localhost:8888	15	15062104230b4218	hit	8844	09-008	Zeit	none	3	0	0a88440400030000000000	
2026-09-11T19:22:01.640672+00:00	localhost:8888	15	15062104230b4308	hit	8844	09-008	Zeit	none	3	0	0a88440400030000000000	
2026-09-11T19:22:04.609834+00:00	localhost:8888	15	15062104230b4830	hit	8844	09-008	Zeit	none	3	0	0a88440400030000000000	
2026-09-11T19:22:05.128343+00:00	localhost:8888	15	15062104230b4920	hit	8844	09-008	Zeit	none	3	0	0a88440400030000000000	
2026-09-11T19:22:05.656710+00:00	localhost:8888	15	15062104230b4a10	hit	8844	09-008	Zeit	none	3	0	0a88440400030000000000	
2026-09-11T19:22:06.202971+00:00	localhost:8888	15	15062104230b4b00	hit	8844	09-008	Zeit	none	3	0	0a88440400030000000000	
2026-09-11T19:22:08.593741+00:00	localhost:8888	15	15062104230b4f38	hit	8844	09-008	Zeit	none	3	0	0a88440400030000000000	
2026-09-11T19:22:09.124780+00:00	localhost:8888	15	15062104230b5028	hit	8844	09-008	Zeit	none	3	0	0a88440400030000000000	
2026-09-11T19:22:09.656221+00:00	localhost:8888	15	15062104230b5118	hit	8844	09-008	Zeit	none	3	0	0a88440400030000000000	
2026-09-11T19:22:10.362892+00:00	localhost:8888	15	15062104230b5208	hit	8844	09-008	Zeit	none	3	0	0a88440400030000000000	
2026-09-11T19:22:13.423160+00:00	localhost:8888	15	15062104230b5730	hit	8844	09-008	Zeit	none	3	0	0a88440400030000000000	
2026-09-11T19:22:13.954179+00:00	localhost:8888	15	15062104230b5820	hit	8844	09-008	Zeit	none	3	0	0a88440400030000000000	
2026-09-11T19:22:14.519459+00:00	localhost:8888	15	15062104230b5910	hit	8844	09-008	Zeit	none	3	0	0a88440400030000000000	
2026-09-11T19:22:15.077953+00:00	localhost:8888	15	15062104230b5a00	hit	8844	09-008	Zeit	none	3	0	0a88440400030000000000	
2026-09-11T19:22:17.484442+00:00	localhost:8888	15	15062104230b5e38	hit	8844	09-008	Zeit	none	3	0	0a88440400030000000000	
2026-09-11T19:22:18.015661+00:00	localhost:8888	15	15062104230b5f28	hit	8844	09-008	Zeit	none	3	0	0a88440400030000000000	
2026-09-11T19:22:18.577657+00:00	localhost:8888	15	15062104230b6018	hit	8844	09-008	Zeit	none	3	0	0a88440400030000000000	
2026-09-11T19:22:19.109939+00:00	localhost:8888	15	15062104230b6108	hit	8844	09-008	Zeit	none	3	0	0a88440400030000000000	
2026-09-11T19:22:22.330552+00:00	localhost:8888	15	15062104230b6630	hit	8844	09-008	Zeit	none	3	0	0a88440400030000000000	
2026-09-11T19:22:22.863602+00:00	localhost:8888	15	15062104230b6720	hit	8844	09-008	Zeit	none	3	0	0a88440400030000000000	
2026-09-11T19:22:23.392021+00:00	localhost:8888	15	15062104230b6810	hit	8844	09-008	Zeit	none	3	0	0a88440400030000000000	
2026-09-11T19:22:23.974244+00:00	localhost:8888	15	15062104230b6900	hit	8844	09-008	Zeit	none	3	0	0a88440400030000000000	
2026-09-11T19:22:26.595489+00:00	localhost:8888	15	15062104230b6d38	hit	8844	09-008	Zeit	none	3	0	0a88440400030000000000	
2026-09-11T19:22:27.126072+00:00	localhost:8888	15	15062104230b6e28	hit	8844	09-008	Zeit	none	3	0	0a88440400030000000000	
2026-09-11T19:22:27.876530+00:00	localhost:8888	15	15062104230b6f18	hit	8844	09-008	Zeit	none	3	0	0a88440400030000000000	
2026-09-11T19:22:28.407055+00:00	localhost:8888	15	15062104230b7008	hit	8844	09-008	Zeit	none	3	0	0a88440400030000000000	
2026-09-11T19:22:31.594397+00:00	localhost:8888	15	15062104230b7530	hit	8844	09-008	Zeit	none	3	0	0a88440400030000000000	
2026-09-11T19:22:32.127889+00:00	localhost:8888	15	15062104230b7620	hit	8844	09-008	Zeit	none	3	0	0a88440400030000000000	
2026-09-11T19:22:32.656723+00:00	localhost:8888	15	15062104230b7710	hit	8844	09-008	Zeit	none	3	0	0a88440400030000000000	
2026-09-11T19:22:33.187941+00:00	localhost:8888	15	15062104230b7800	hit	8844	09-008	Zeit	none	3	0	0a88440400030000000000	
2026-09-11T19:22:35.640767+00:00	localhost:8888	15	15062104230b7c38	hit	8844	09-008	Zeit	none	3	0	0a88440400030000000000	
2026-09-11T19:22:36.203222+00:00	localhost:8888	15	15062104230b7d28	hit	8844	09-008	Zeit	none	3	0	0a88440400030000000000	
2026-09-11T19:22:36.756613+00:00	localhost:8888	15	15062104230b7e18	hit	8844	09-008	Zeit	none	3	0	0a88440400030000000000	
2026-09-11T19:22:37.281457+00:00	localhost:8888	15	15062104230b7f08	hit	8844	09-008	Zeit	none	3	0	0a88440400030000000000	
