timestamp	server	destination	request	status	parameter_bytes	tem_code	type	unit	max	min	response	error
2026-09-11T19:21:21.767684+00:00	localhost:8888	15	15062104230b0000	hit	8844	09-008	Zeit	none	3	0	0a88440400030000000000	
2026-09-11T19:21:22.030984+00:00	localhost:8888	15	15062104230b0078	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T19:21:22.296086+00:00	localhost:8888	15	15062104230b00f0	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T19:21:22.595732+00:00	localhost:8888	15	15062104230b0168	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T19:21:22.860835+00:00	localhost:8888	15	15062104230b01e0	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T19:21:23.124349+00:00	localhost:8888	15	15062104230b0258	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T19:21:23.609703+00:00	localhost:8888	15	15062104230b02d0	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T19:21:23.874763+00:00	localhost:8888	15	15062104230b0348	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T19:21:24.140207+00:00	localhost:8888	15	15062104230b03c0	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T19:21:24.432429+00:00	localhost:8888	15	15062104230b0438	hit	8844	09-008	Zeit	none	3	0	0a88440400030000000000	
2026-09-11T19:21:24.736215+00:00	localhost:8888	15	15062104230b04b0	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T19:21:24.999288+00:00	localhost:8888	15	15062104230b0528	hit	8844	09-008	Zeit	none	3	0	0a88440400030000000000	
2026-09-11T19:21:25.282783+00:00	localhost:8888	15	15062104230b05a0	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T19:21:25.546587+00:00	localhost:8888	15	15062104230b0618	hit	8844	09-008	Zeit	none	3	0	0a88440400030000000000	
2026-09-11T19:21:25.811938+00:00	localhost:8888	15	15062104230b0690	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T19:21:26.077525+00:00	localhost:8888	15	15062104230b0708	hit	8844	09-008	Zeit	none	3	0	0a88440400030000000000	
2026-09-11T19:21:26.342883+00:00	localhost:8888	15	15062104230b0780	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T19:21:26.608824+00:00	localhost:8888	15	15062104230b07f8	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T19:21:26.874193+00:00	localhost:8888	15	15062104230b0870	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T19:21:27.140187+00:00	localhost:8888	15	15062104230b08e8	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T19:21:27.406001+00:00	localhost:8888	15	15062104230b0960	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T19:21:27.671392+00:00	localhost:8888	15	15062104230b09d8	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T19:21:27.937812+00:00	localhost:8888	15	15062104230b0a50	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T19:21:28.202532+00:00	localhost:8888	15	15062104230b0ac8	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T19:21:28.468590+00:00	localhost:8888	15	15062104230b0b40	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T19:21:28.733668+00:00	localhost:8888	15	15062104230b0bb8	ff1f	ff1f						0aff1f0000000000000000	
