timestamp	server	destination	request	status	parameter_bytes	tem_code	type	unit	max	min	response	error
2026-09-11T19:20:22.420994+00:00	localhost:8888	15	1506210423080000	hit	2d02	04-045	selection	none	513	32	0a2d020900010220000000	
2026-09-11T19:20:22.686570+00:00	localhost:8888	15	1506210423080080	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T19:20:22.951461+00:00	localhost:8888	15	1506210423080100	hit	2d02	04-045	selection	none	513	32	0a2d020900010220000000	
2026-09-11T19:20:23.217110+00:00	localhost:8888	15	1506210423080180	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T19:20:23.491844+00:00	localhost:8888	15	1506210423080200	hit	2d02	04-045	selection	none	513	32	0a2d020900010220000000	
2026-09-11T19:20:23.795521+00:00	localhost:8888	15	1506210423080280	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T19:20:24.193521+00:00	localhost:8888	15	1506210423080300	hit	2d02	04-045	selection	none	513	32	0a2d020900010220000000	
2026-09-11T19:20:24.452056+00:00	localhost:8888	15	1506210423080380	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T19:20:24.717975+00:00	localhost:8888	15	1506210423080400	hit	2d02	04-045	selection	none	513	32	0a2d020900010220000000	
2026-09-11T19:20:24.975519+00:00	localhost:8888	15	1506210423080480	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T19:20:25.233320+00:00	localhost:8888	15	1506210423080500	hit	2d02	04-045	selection	none	513	32	0a2d020900010220000000	
2026-09-11T19:20:25.499751+00:00	localhost:8888	15	1506210423080580	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T19:20:25.782205+00:00	localhost:8888	15	1506210423080600	hit	2d02	04-045	selection	none	513	32	0a2d020900010220000000	
2026-09-11T19:20:26.045455+00:00	localhost:8888	15	1506210423080680	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T19:20:26.310823+00:00	localhost:8888	15	1506210423080700	hit	2d02	04-045	selection	none	513	32	0a2d020900010220000000	
2026-09-11T19:20:26.607606+00:00	localhost:8888	15	1506210423080780	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T19:20:26.873326+00:00	localhost:8888	15	1506210423080800	hit	2d02	04-045	selection	none	513	32	0a2d020900010220000000	
