timestamp	server	destination	request	status	parameter_bytes	tem_code	type	unit	max	min	value_bytes	value_unsigned	value_signed	value	value_encoding	response	error
2026-09-11T21:54:13.867550+00:00	localhost:8888	15	150621040b030000	hit	b342	05-051	TemperaturSoll	_C	700	100	f401	500	500	50 °C	Annahme: SIN / 10	0ab3428d02bc026400f401	
2026-09-11T21:54:15.274491+00:00	localhost:8888	15	150621040b030100	hit	b342	05-051	TemperaturSoll	_C	700	100	f401	500	500	50 °C	Annahme: SIN / 10	0ab3428d02bc026400f401	
2026-09-11T21:54:16.630175+00:00	localhost:8888	15	150621040b030200	hit	b342	05-051	TemperaturSoll	_C	700	100	f401	500	500	50 °C	Annahme: SIN / 10	0ab3428d02bc026400f401	
2026-09-11T21:54:17.692230+00:00	localhost:8888	15	150621040b030300	hit	b342	05-051	TemperaturSoll	_C	700	100	f401	500	500	50 °C	Annahme: SIN / 10	0ab3428d02bc026400f401	
2026-09-11T21:54:18.973596+00:00	localhost:8888	15	150621040b030400	hit	b342	05-051	TemperaturSoll	_C	700	100	f401	500	500	50 °C	Annahme: SIN / 10	0ab3428d02bc026400f401	
2026-09-11T21:54:20.271775+00:00	localhost:8888	15	150621040b030500	hit	b342	05-051	TemperaturSoll	_C	700	100	f401	500	500	50 °C	Annahme: SIN / 10	0ab3428d02bc026400f401	
2026-09-11T21:54:21.408439+00:00	localhost:8888	15	150621040b030600	hit	b342	05-051	TemperaturSoll	_C	700	100	f401	500	500	50 °C	Annahme: SIN / 10	0ab3428d02bc026400f401	
2026-09-11T21:54:22.505955+00:00	localhost:8888	15	150621040b030700	hit	b342	05-051	TemperaturSoll	_C	700	100	f401	500	500	50 °C	Annahme: SIN / 10	0ab3428d02bc026400f401	
2026-09-11T21:54:23.614557+00:00	localhost:8888	15	150621040b030800	hit	b342	05-051	TemperaturSoll	_C	700	100	f401	500	500	50 °C	Annahme: SIN / 10	0ab3428d02bc026400f401	
2026-09-11T21:54:24.770488+00:00	localhost:8888	15	150621040b030900	hit	b342	05-051	TemperaturSoll	_C	700	100	f401	500	500	50 °C	Annahme: SIN / 10	0ab3428d02bc026400f401	
2026-09-11T21:54:25.942270+00:00	localhost:8888	15	150621040b030a00	hit	b342	05-051	TemperaturSoll	_C	700	100	f401	500	500	50 °C	Annahme: SIN / 10	0ab3428d02bc026400f401	
2026-09-11T21:54:27.176777+00:00	localhost:8888	15	150621040b030b00	hit	b342	05-051	TemperaturSoll	_C	700	100	f401	500	500	50 °C	Annahme: SIN / 10	0ab3428d02bc026400f401	
2026-09-11T21:54:28.412258+00:00	localhost:8888	15	150621040b030c00	hit	b342	05-051	TemperaturSoll	_C	700	100	f401	500	500	50 °C	Annahme: SIN / 10	0ab3428d02bc026400f401	
2026-09-11T21:54:29.474043+00:00	localhost:8888	15	150621040b030d00	hit	b342	05-051	TemperaturSoll	_C	700	100	f401	500	500	50 °C	Annahme: SIN / 10	0ab3428d02bc026400f401	
2026-09-11T21:54:30.582408+00:00	localhost:8888	15	150621040b030e00	hit	b342	05-051	TemperaturSoll	_C	700	100	f401	500	500	50 °C	Annahme: SIN / 10	0ab3428d02bc026400f401	
2026-09-11T21:54:31.676788+00:00	localhost:8888	15	150621040b030f00	hit	b342	05-051	TemperaturSoll	_C	700	100	f401	500	500	50 °C	Annahme: SIN / 10	0ab3428d02bc026400f401	
2026-09-11T21:54:32.739163+00:00	localhost:8888	15	150621040b031000	hit	b342	05-051	TemperaturSoll	_C	700	100	f401	500	500	50 °C	Annahme: SIN / 10	0ab3428d02bc026400f401	
