timestamp	server	destination	request	status	parameter_bytes	tem_code	type	unit	max	min	response	error
2026-09-11T21:50:36.157712+00:00	localhost:8888	15	150621040b030000	hit	b342	05-051	TemperaturSoll	_C	700	100	0ab3428d02bc026400f401	
2026-09-11T21:50:36.461186+00:00	localhost:8888	15	150621040b030040	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T21:50:36.939947+00:00	localhost:8888	15	150621040b030080	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T21:50:37.206382+00:00	localhost:8888	15	150621040b0300c0	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T21:50:37.471865+00:00	localhost:8888	15	150621040b030100	hit	b342	05-051	TemperaturSoll	_C	700	100	0ab3428d02bc026400f401	
2026-09-11T21:50:37.736741+00:00	localhost:8888	15	150621040b030140	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T21:50:38.003392+00:00	localhost:8888	15	150621040b030180	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T21:50:38.268451+00:00	localhost:8888	15	150621040b0301c0	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T21:50:38.536927+00:00	localhost:8888	15	150621040b030200	hit	b342	05-051	TemperaturSoll	_C	700	100	0ab3428d02bc026400f401	
2026-09-11T21:50:38.802163+00:00	localhost:8888	15	150621040b030240	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T21:50:39.065563+00:00	localhost:8888	15	150621040b030280	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T21:50:39.330951+00:00	localhost:8888	15	150621040b0302c0	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T21:50:39.598066+00:00	localhost:8888	15	150621040b030300	hit	b342	05-051	TemperaturSoll	_C	700	100	0ab3428d02bc026400f401	
2026-09-11T21:50:39.862788+00:00	localhost:8888	15	150621040b030340	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T21:50:40.130286+00:00	localhost:8888	15	150621040b030380	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T21:50:40.436632+00:00	localhost:8888	15	150621040b0303c0	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T21:50:40.737498+00:00	localhost:8888	15	150621040b030400	hit	b342	05-051	TemperaturSoll	_C	700	100	0ab3428d02bc026400f401	
2026-09-11T21:50:41.002507+00:00	localhost:8888	15	150621040b030440	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T21:50:41.273130+00:00	localhost:8888	15	150621040b030480	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T21:50:41.533807+00:00	localhost:8888	15	150621040b0304c0	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T21:50:41.799432+00:00	localhost:8888	15	150621040b030500	hit	b342	05-051	TemperaturSoll	_C	700	100	0ab3428d02bc026400f401	
2026-09-11T21:50:42.065495+00:00	localhost:8888	15	150621040b030540	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T21:50:42.331108+00:00	localhost:8888	15	150621040b030580	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T21:50:42.627701+00:00	localhost:8888	15	150621040b0305c0	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T21:50:42.894400+00:00	localhost:8888	15	150621040b030600	hit	b342	05-051	TemperaturSoll	_C	700	100	0ab3428d02bc026400f401	
2026-09-11T21:50:43.158888+00:00	localhost:8888	15	150621040b030640	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T21:50:43.598589+00:00	localhost:8888	15	150621040b030680	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T21:50:43.861892+00:00	localhost:8888	15	150621040b0306c0	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T21:50:44.127406+00:00	localhost:8888	15	150621040b030700	hit	b342	05-051	TemperaturSoll	_C	700	100	0ab3428d02bc026400f401	
2026-09-11T21:50:44.419469+00:00	localhost:8888	15	150621040b030740	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T21:50:44.674876+00:00	localhost:8888	15	150621040b030780	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T21:50:44.939923+00:00	localhost:8888	15	150621040b0307c0	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T21:50:45.224289+00:00	localhost:8888	15	150621040b030800	hit	b342	05-051	TemperaturSoll	_C	700	100	0ab3428d02bc026400f401	
2026-09-11T21:50:45.488076+00:00	localhost:8888	15	150621040b030840	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T21:50:45.753385+00:00	localhost:8888	15	150621040b030880	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T21:50:46.018080+00:00	localhost:8888	15	150621040b0308c0	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T21:50:46.284132+00:00	localhost:8888	15	150621040b030900	hit	b342	05-051	TemperaturSoll	_C	700	100	0ab3428d02bc026400f401	
2026-09-11T21:50:46.549436+00:00	localhost:8888	15	150621040b030940	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T21:50:46.815102+00:00	localhost:8888	15	150621040b030980	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T21:50:47.084828+00:00	localhost:8888	15	150621040b0309c0	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T21:50:47.346728+00:00	localhost:8888	15	150621040b030a00	hit	b342	05-051	TemperaturSoll	_C	700	100	0ab3428d02bc026400f401	
2026-09-11T21:50:47.611940+00:00	localhost:8888	15	150621040b030a40	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T21:50:47.878827+00:00	localhost:8888	15	150621040b030a80	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T21:50:48.143349+00:00	localhost:8888	15	150621040b030ac0	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T21:50:48.408924+00:00	localhost:8888	15	150621040b030b00	hit	b342	05-051	TemperaturSoll	_C	700	100	0ab3428d02bc026400f401	
2026-09-11T21:50:48.674510+00:00	localhost:8888	15	150621040b030b40	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T21:50:48.940272+00:00	localhost:8888	15	150621040b030b80	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T21:50:49.205920+00:00	localhost:8888	15	150621040b030bc0	ff1f	ff1f						0aff1f0000000000000000	
