timestamp	server	destination	request	status	parameter_bytes	tem_code	type	unit	max	min	response	error
2026-09-11T21:48:17.358000+00:00	localhost:8888	15	1506210408080000	hit	4800	00-072	Temperatur	_C	1000	0	0a48000d02e8030000d700	
2026-09-11T21:48:17.661807+00:00	localhost:8888	15	1506210408080040	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T21:48:17.924229+00:00	localhost:8888	15	1506210408080080	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T21:48:18.240160+00:00	localhost:8888	15	15062104080800c0	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T21:48:18.739586+00:00	localhost:8888	15	1506210408080100	hit	4800	00-072	Temperatur	_C	1000	0	0a48000d02e8030000d700	
2026-09-11T21:48:19.002855+00:00	localhost:8888	15	1506210408080140	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T21:48:19.320670+00:00	localhost:8888	15	1506210408080180	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T21:48:19.611774+00:00	localhost:8888	15	15062104080801c0	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T21:48:19.876393+00:00	localhost:8888	15	1506210408080200	hit	4800	00-072	Temperatur	_C	1000	0	0a48000d02e8030000d700	
2026-09-11T21:48:20.142907+00:00	localhost:8888	15	1506210408080240	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T21:48:20.447077+00:00	localhost:8888	15	1506210408080280	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T21:48:20.704250+00:00	localhost:8888	15	15062104080802c0	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T21:48:20.970229+00:00	localhost:8888	15	1506210408080300	hit	4800	00-072	Temperatur	_C	1000	0	0a48000d02e8030000d700	
2026-09-11T21:48:21.278865+00:00	localhost:8888	15	1506210408080340	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T21:48:21.579145+00:00	localhost:8888	15	1506210408080380	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T21:48:21.844699+00:00	localhost:8888	15	15062104080803c0	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T21:48:22.110271+00:00	localhost:8888	15	1506210408080400	hit	4800	00-072	Temperatur	_C	1000	0	0a48000d02e8030000d700	
2026-09-11T21:48:22.375999+00:00	localhost:8888	15	1506210408080440	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T21:48:22.641621+00:00	localhost:8888	15	1506210408080480	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T21:48:22.907290+00:00	localhost:8888	15	15062104080804c0	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T21:48:23.172997+00:00	localhost:8888	15	1506210408080500	hit	4800	00-072	Temperatur	_C	1000	0	0a48000d02e8030000d700	
2026-09-11T21:48:23.438501+00:00	localhost:8888	15	1506210408080540	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T21:48:23.704125+00:00	localhost:8888	15	1506210408080580	ff1f	ff1f						0aff1f0000000000000000	
2026-09-11T21:48:23.969762+00:00	localhost:8888	15	15062104080805c0	ff1f	ff1f						0aff1f0000000000000000	
